order	status	file	language	loc	authority_risk_score	migration_potential_score	concept_opportunity_score	priority_score
263	done	core/layer2/ops/src/workspace_gateway_runtime_parts/030-task-bus.rs	rs	306	5	1	3	3.4
264	done	core/layer0/ops/src/operator_tooling_kernel_parts/030_memory_trace.rs	rs	304	5	1	3	3.4
265	done	core/layer0/ops/src/assimilation_controller_parts/030-run-wasm-dual-meter-receipt.rs	rs	302	5	1	3	3.4
266	done	core/layer0/ops/src/collector_runtime_kernel_support.rs	rs	298	5	1	3	3.4
267	done	core/layer0/ops/src/security_plane_parts/040-run-audit-logs-command.rs	rs	297	5	1	3	3.4
268	done	core/layer0/ops/tests/runtime_systems_core_bridge.rs	rs	297	5	1	3	3.4
269	done	core/layer0/ops/src/dashboard_provider_runtime_parts/025-prompt-optimization.rs	rs	293	5	1	3	3.4
270	done	core/layer2/tooling/src/schemas.rs	rs	285	5	1	3	3.4
271	done	core/layer0/ops/src/adaptive_runtime.rs	rs	284	5	1	3	3.4
272	done	core/layer0/ops/src/graph_toolkit/input.rs	rs	284	5	1	3	3.4
273	done	core/layer0/ops/tests/v6_security_hardening_integration_parts/040-compatibility-lane-tests.rs	rs	284	5	1	3	3.4
274	done	core/layer0/ops/src/operator_tooling_kernel_parts/051_ops_tail.rs	rs	282	5	1	3	3.4
275	done	core/layer0/ops/src/shannon_bridge_parts/030-schedule-run.rs	rs	278	5	1	3	3.4
276	done	core/layer0/ops/src/spine_parts/050-build-claim-evidence.rs	rs	267	5	1	3	3.4
277	done	core/layer2/conduit/src/lib_parts/030-execute-edge-bridge-message.rs	rs	267	5	1	3	3.4
278	done	core/layer0/ops/src/continuity_runtime_vault.rs	rs	262	5	1	3	3.4
279	done	core/layer0/ops/src/binary_blob_runtime_tests.rs	rs	248	5	1	3	3.4
280	done	core/layer2/stomach/src/proposal.rs	rs	244	5	1	3	3.4
281	done	core/layer0/ops/src/spine_conduit_bridge_kernel.rs	rs	243	5	1	3	3.4
282	done	core/layer0/ops/src/policy_runtime_kernel.rs	rs	240	5	1	3	3.4
283	done	core/layer2/memory/src/policy.rs	rs	240	5	1	3	3.4
284	done	core/layer2/conduit/src/lib_parts/command_dispatch_parts/030-process-command.rs	rs	238	5	1	3	3.4
285	done	core/layer0/ops/tests/v7_government_domain_integration.rs	rs	237	5	1	3	3.4
286	done	core/layer2/ops/src/workspace_gateway_runtime_parts/010-task-types-and-config.rs	rs	235	5	1	3	3.4
287	done	core/layer2/ops/src/workspace_gateway_runtime_parts/050-run-and-tests.rs	rs	235	5	1	3	3.4
288	done	core/layer0/ops/src/hermes_plane_parts/050-classify-tool-call-maps-known-classes.rs	rs	234	5	1	3	3.4
289	done	core/layer0/ops/src/runtime_path_registry_kernel.rs	rs	234	5	1	3	3.4
290	done	core/layer0/ops/tests/v6_autonomy_agent_era_integration.rs	rs	230	5	1	3	3.4
291	done	core/layer2/nexus/src/main_nexus_parts/030-delivery.rs	rs	229	5	1	3	3.4
292	done	core/layer0/ops/src/graph_toolkit/tests.rs	rs	226	5	1	3	3.4
293	done	core/layer2/memory/src/heap_workflows.rs	rs	225	5	1	3	3.4
294	done	core/layer0/ops/src/spawn_broker_parts/030-cmd-request.rs	rs	222	5	1	3	3.4
295	done	core/layer2/tooling/src/verifier.rs	rs	220	5	1	3	3.4
296	done	core/layer2/tooling/src/evidence_extractor.rs	rs	218	5	1	3	3.4
297	done	core/layer2/ops/src/nexus_internal_comms_parts/900-tests.rs	rs	215	5	1	3	3.4
298	done	core/layer0/ops/src/semantic_kernel_bridge_parts/040-run.rs	rs	213	5	1	3	3.4
299	done	core/layer0/ops/src/workflow_chain_bridge_parts/040-run.rs	rs	210	5	1	3	3.4
300	done	core/layer2/conduit/tests/certification.rs	rs	209	5	1	3	3.4
301	done	core/layer2/ops/src/nexus_internal_comms_parts/010-prelude.rs	rs	209	5	1	3	3.4
302	done	core/layer0/ops/src/protheusctl_routes_parts/012-operator-tooling-shortcuts.rs	rs	208	5	1	3	3.4
303	done	core/layer0/ops/src/dashboard_agent_state_registry_parts/003-part.rs	rs	203	5	1	3	3.4
304	done	core/layer0/ops/src/memory/stacks/050-tests.rs	rs	202	5	1	3	3.4
305	done	core/layer0/ops/src/memory_plane_federation.rs	rs	201	5	1	3	3.4
306	done	core/layer0/ops/src/autotest_doctor_parts/doctor_runtime_parts/010-extract-trusted-test-path.rs	rs	200	5	1	3	3.4
307	done	core/layer0/ops/src/graph_toolkit/receipts.rs	rs	199	5	1	3	3.4
308	done	core/layer2/stomach/src/provenance.rs	rs	197	5	1	3	3.4
309	done	core/layer0/ops/src/training_conduit_schema_kernel_parts/030-run.rs	rs	192	5	1	3	3.4
310	done	core/layer0/ops/src/protheusctl_tests_parts/070-core-shortcut-routes-verity-plane.rs	rs	191	5	1	3	3.4
311	done	core/layer0/ops/src/research_batch6_parts/040-run-template-governance.rs	rs	191	5	1	3	3.4
312	done	core/layer0/ops/src/child_organ_runtime_spawn.rs	rs	190	5	1	3	3.4
313	done	core/layer2/stomach/src/analyzer.rs	rs	185	5	1	3	3.4
314	done	core/layer0/ops/src/secret_broker_kernel_parts/050-run.rs	rs	184	5	1	3	3.4
315	done	core/layer2/memory/src/graph_subsystem.rs	rs	182	5	1	3	3.4
316	done	core/layer2/stomach/src/burn.rs	rs	178	5	1	3	3.4
317	done	core/layer2/nexus/src/main_nexus_parts/040-internals.rs	rs	172	5	1	3	3.4
318	done	core/layer2/tooling/src/evidence_store.rs	rs	172	5	1	3	3.4
319	done	core/layer0/ops/tests/v9_swarm_runtime_integration_parts/040-budget-telemetry-tests.rs	rs	170	5	1	3	3.4
320	done	core/layer0/ops/src/backlog_runtime_anchor.rs	rs	167	5	1	3	3.4
321	done	core/layer0/ops/src/runtime_systems_parts/010-usage.rs	rs	167	5	1	3	3.4
322	done	core/layer2/nexus/src/policy.rs	rs	165	5	1	3	3.4
323	done	core/layer2/ops/src/nexus_internal_comms_parts/030-protocol.rs	rs	163	5	1	3	3.4
324	done	core/layer0/ops/src/mastra_bridge_parts/050-run.rs	rs	161	5	1	3	3.4
325	done	core/layer0/ops/src/collector_runtime_kernel_tests.rs	rs	156	5	1	3	3.4
326	done	core/layer2/ops/src/workspace_gateway_runtime_parts/041-worker-and-slow-test.rs	rs	155	5	1	3	3.4
327	done	core/layer0/ops/src/memory/stacks/020-store.rs	rs	153	5	1	3	3.4
328	done	core/layer0/ops/src/haystack_bridge_parts/040-run.rs	rs	148	5	1	3	3.4
329	done	core/layer2/stomach/src/runner.rs	rs	148	5	1	3	3.4
330	done	core/layer2/stomach/src/state.rs	rs	147	5	1	3	3.4
331	done	core/layer0/ops/tests/v7_nexus_domain_integration.rs	rs	145	5	1	3	3.4
332	done	core/layer2/nexus/src/route_lease.rs	rs	140	5	1	3	3.4
333	done	core/layer2/conduit/src/bin/conduit_daemon.rs	rs	139	5	1	3	3.4
334	done	core/layer2/conduit/tests/invariants.rs	rs	131	5	1	3	3.4
335	done	core/layer0/ops/src/memory_plane_tests.rs	rs	128	5	1	3	3.4
336	done	core/layer0/ops/src/swarm_runtime_parts/100-spawn-persistent-session.rs	rs	124	5	1	3	3.4
337	done	core/layer2/nexus/src/registry.rs	rs	120	5	1	3	3.4
338	done	core/layer0/ops/src/continuity_runtime_tests.rs	rs	119	5	1	3	3.4
339	done	core/layer0/ops/src/dashboard_compat_api_parts/config_payload_tests_parts/090-latent-tool-discovery-and-rollback.rs	rs	117	5	1	3	3.4
340	done	core/layer0/ops/src/ops_lane_runtime.rs	rs	113	5	1	3	3.4
341	done	core/layer2/nexus/src/conduit_manager.rs	rs	110	5	1	3	3.4
342	done	core/layer2/memory/src/version_ledger.rs	rs	109	5	1	3	3.4
343	done	core/layer2/memory/src/context_materializer.rs	rs	107	5	1	3	3.4
344	done	core/layer0/ops/src/security_layer_inventory_gate_types.rs	rs	100	5	1	3	3.4
345	done	core/layer2/nexus/src/main_nexus_parts/010-types.rs	rs	99	5	1	3	3.4
346	done	core/layer0/ops/src/graph_toolkit/mod.rs	rs	97	5	1	3	3.4
347	done	core/layer0/ops/tests/v7_srs_evidence_runtime_contracts.rs	rs	97	5	1	3	3.4
348	done	core/layer2/ops/src/ops_lane_runtime.rs	rs	96	5	1	3	3.4
349	done	core/layer0/ops/src/flow_plane_parts/040-command-dispatch.rs	rs	94	5	1	3	3.4
350	done	core/layer0/ops/tests/model_router_golden_regression.rs	rs	93	5	1	3	3.4
351	done	core/layer0/ops/src/narrow_agent_parity_harness.rs	rs	91	5	1	3	3.4
352	done	core/layer2/nexus/src/template.rs	rs	69	5	1	3	3.4
353	done	core/layer0/ops/src/operator_tooling_kernel_parts/050_ops_helpers.rs	rs	60	5	1	3	3.4
354	done	core/layer2/memory/src/promotion.rs	rs	60	5	1	3	3.4
355	done	core/layer2/memory/src/lib.rs	rs	55	5	1	3	3.4
356	done	core/layer2/memory/src/record_store.rs	rs	53	5	1	3	3.4
357	done	core/layer0/ops/src/child_organ_runtime_tests.rs	rs	47	5	1	3	3.4
358	done	core/layer2/memory/src/vector_index.rs	rs	47	5	1	3	3.4
359	done	core/layer2/tooling/src/lib.rs	rs	43	5	1	3	3.4
360	done	core/layer2/nexus/src/lib.rs	rs	42	5	1	3	3.4
361	done	core/layer0/ops/src/runtime_system_contracts.rs	rs	39	5	1	3	3.4
362	done	core/layer2/nexus/src/sub_nexus.rs	rs	39	5	1	3	3.4
363	done	core/layer0/ops/src/dashboard_agent_state_registry.rs	rs	24	5	1	3	3.4
364	done	core/layer2/ops/src/context_doctor.rs	rs	23	5	1	3	3.4
365	done	core/layer2/ops/src/discord_swarm_orchestration.rs	rs	23	5	1	3	3.4
366	done	core/layer2/ops/src/intel_sweep_router.rs	rs	23	5	1	3	3.4
367	done	core/layer2/ops/src/opendev_dual_agent.rs	rs	23	5	1	3	3.4
368	done	core/layer2/ops/src/persistent_background_runtime.rs	rs	23	5	1	3	3.4
369	done	core/layer2/ops/src/timeseries_receipt_engine.rs	rs	23	5	1	3	3.4
370	done	core/layer0/ops/src/dashboard_agent_state.rs	rs	22	5	1	3	3.4
371	done	core/layer2/memory/src/blob_store.rs	rs	20	5	1	3	3.4
372	done	core/layer0/ops/src/dashboard_agent_state_sessions.rs	rs	17	5	1	3	3.4
373	done	core/layer0/ops/src/swarm_runtime.rs	rs	17	5	1	3	3.4
374	done	core/layer0/ops/src/runtime_systems.rs	rs	15	5	1	3	3.4
375	done	core/layer0/ops/src/operator_tooling_kernel.rs	rs	12	5	1	3	3.4
376	done	core/layer0/ops/src/context_stacks.rs	rs	11	5	1	3	3.4
377	done	core/layer0/ops/src/model_router.rs	rs	9	5	1	3	3.4
378	done	core/layer0/ops/src/security_plane.rs	rs	8	5	1	3	3.4
379	done	core/layer2/ops/src/workspace_gateway_runtime.rs	rs	7	5	1	3	3.4
380	done	core/layer0/ops/src/attention_queue.rs	rs	6	5	1	3	3.4
381	done	core/layer0/ops/src/mastra_bridge.rs	rs	6	5	1	3	3.4
382	done	core/layer0/ops/src/pydantic_ai_bridge.rs	rs	6	5	1	3	3.4
383	done	core/layer0/ops/src/secret_broker_kernel.rs	rs	6	5	1	3	3.4
384	done	core/layer2/ops/src/nexus_internal_comms.rs	rs	6	5	1	3	3.4
385	done	core/layer0/ops/src/assimilation_controller.rs	rs	5	5	1	3	3.4
386	done	core/layer0/ops/src/google_adk_bridge.rs	rs	5	5	1	3	3.4
387	done	core/layer0/ops/src/haystack_bridge.rs	rs	5	5	1	3	3.4
388	done	core/layer0/ops/src/memory_ambient.rs	rs	5	5	1	3	3.4
389	done	core/layer0/ops/src/semantic_kernel_bridge.rs	rs	5	5	1	3	3.4
390	done	core/layer0/ops/src/workflow_chain_bridge.rs	rs	5	5	1	3	3.4
391	done	core/layer0/ops/tests/v6_security_hardening_integration.rs	rs	5	5	1	3	3.4
392	done	core/layer0/ops/tests/v9_swarm_runtime_integration.rs	rs	6	5	1	3	3.4
393	done	core/layer2/conduit/src/runtime_paths.rs	rs	5	5	1	3	3.4
394	done	core/layer0/ops/src/crewai_bridge.rs	rs	4	5	1	3	3.4
395	done	core/layer0/ops/src/dashboard_provider_runtime.rs	rs	4	5	1	3	3.4
396	done	core/layer0/ops/src/dspy_bridge.rs	rs	4	5	1	3	3.4
397	done	core/layer0/ops/src/llamaindex_bridge.rs	rs	4	5	1	3	3.4
398	done	core/layer0/ops/src/shannon_bridge.rs	rs	4	5	1	3	3.4
399	done	core/layer0/ops/src/spawn_broker.rs	rs	4	5	1	3	3.4
400	done	core/layer0/ops/src/training_conduit_schema_kernel.rs	rs	4	5	1	3	3.4
401	done	core/layer2/conduit/src/lib.rs	rs	4	5	1	3	3.4
402	queued	core/layer2/nexus/src/main_nexus.rs	rs	4	5	1	3	3.4
403	done	core/layer0/ops/src/autotest_doctor_parts/030-doctor-runtime.rs	rs	3	5	1	3	3.4
404	done	core/layer0/ops/src/strategy_mode_governor.rs	rs	3	5	1	3	3.4
405	done	core/layer0/ops/src/swarm_sessions_bridge.rs	rs	3	5	1	3	3.4
406	done	core/layer2/conduit/src/lib_parts/040-command-dispatch.rs	rs	3	5	1	3	3.4
407	done	core/layer0/ops/src/protheusctl_routes.rs	rs	2	5	1	3	3.4
408	done	core/layer0/ops/src/protheusctl_routes_parts/900-placeholder.rs	rs	1	5	1	3	3.4
409	done	core/layer0/ops/src/runtime_systems_parts/130-placeholder.rs	rs	1	5	1	3	3.4
410	done	core/layer0/ops/src/security_plane_parts/070-placeholder.rs	rs	1	5	1	3	3.4
411	done	core/layer0/ops/src/strategy_mode_governor_parts/030-placeholder.rs	rs	1	5	1	3	3.4
412	queued	core/layer2/execution/src/autoscale_parts/410-critical-pressure-scales-up.rs	rs	7263	5	1	2	3.2
413	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/190-part.rs	rs	4259	5	1	2	3.2
414	queued	core/layer2/execution/src/autoscale_parts/400-run-autoscale-json.rs	rs	3331	5	1	2	3.2
415	queued	core/layer2/execution/src/inversion_parts/220-normalize-impact-matches-expected-set.rs	rs	2303	5	1	2	3.2
416	done	core/layer0/ops/src/protheusctl_parts/015-cli-domains.rs	rs	8	5	1	2	3.2
417	queued	core/layer0/ops/src/autotest_controller_parts/040-is-spine-hot.rs	rs	1505	5	1	2	3.2
418	queued	core/layer2/execution/src/inversion_parts/210-run-inversion-json.rs	rs	1460	5	1	2	3.2
419	queued	core/layer0/ops/src/network_protocol_run_parts/010-contribution-history-path.rs	rs	1334	5	1	2	3.2
420	done	core/layer0/ops/src/metakernel_parts/058-hybrid-digital-dna-v2.rs	rs	1216	5	1	2	3.2
421	done	core/layer0/ops/src/batch_query_primitive_parts/010-core.rs	rs	1097	5	1	2	3.2
422	done	core/layer0/ops/src/dashboard_compat_api_parts/020-usage-from-state.rs	rs	1091	5	1	2	3.2
423	done	core/layer0/ops/src/stock_market_collector_kernel.rs	rs	1029	5	1	2	3.2
424	done	core/layer0/ops/src/batch_query_primitive_parts/020-pipeline.rs	rs	1016	5	1	2	3.2
425	done	core/layer0/ops/src/dashboard_compat_api_channels.rs	rs	1001	5	1	2	3.2
426	done	core/layer0/ops/src/dashboard_model_catalog.rs	rs	999	5	1	2	3.2
427	done	core/layer0/ops/src/scale_readiness.rs	rs	999	5	1	2	3.2
428	done	core/layer0/ops/src/dashboard_compat_api_hands.rs	rs	996	5	1	2	3.2
429	done	core/layer0/ops/src/persist_plane.rs	rs	984	5	1	2	3.2
430	done	core/layer0/ops/src/dashboard_compat_api_reference_parity.rs	rs	976	5	1	2	3.2
431	done	core/layer0/ops/src/f100_reliability_certification.rs	rs	949	5	1	2	3.2
432	done	core/layer0/ops/src/directive_kernel_run.rs	rs	943	5	1	2	3.2
433	done	core/layer0/ops/src/strategy_campaign_scheduler_kernel.rs	rs	943	5	1	2	3.2
434	done	core/layer0/ops/src/dashboard_skills_marketplace.rs	rs	940	5	1	2	3.2
435	done	core/layer2/ops/src/autophagy_auto_approval.rs	rs	930	5	1	2	3.2
436	done	core/layer0/ops/src/healthcare_plane.rs	rs	922	5	1	2	3.2
437	done	core/layer0/ops/src/llm_economy_organ_parts/020-run.rs	rs	912	5	1	2	3.2
438	done	core/layer0/ops/src/protheusctl_parts/030-usage.rs	rs	901	5	1	2	3.2
439	done	core/layer0/ops/src/eval_plane.rs	rs	899	5	1	2	3.2
440	done	core/layer2/ops/src/command_center_session.rs	rs	890	5	1	2	3.2
441	done	core/layer0/ops/src/v8_kernel.rs	rs	876	5	1	2	3.2
442	done	core/layer0/ops/src/autonomy_controller_parts/050-proactive-daemon-dream-speculation.rs	rs	872	5	1	2	3.2
443	done	core/layer0/ops/src/github_repo_collector_kernel.rs	rs	871	5	1	2	3.2
444	done	core/layer0/ops/src/persona_ambient.rs	rs	846	5	1	2	3.2
445	done	core/layer0/ops/src/ternary_belief_kernel.rs	rs	840	5	1	2	3.2
446	done	core/layer0/ops/src/outcome_fitness_kernel.rs	rs	838	5	1	2	3.2
447	done	core/layer0/ops/src/protheusctl_parts/010-bool-env.rs	rs	6	5	1	2	3.2
448	done	core/layer0/ops/src/vbrowser_plane_parts/040-run.rs	rs	832	5	1	2	3.2
449	done	core/layer0/ops/src/dashboard_compat_api_sidebar_ops_parts/010-state-helpers.rs	rs	830	5	1	2	3.2
450	done	core/layer0/ops/src/gateway_supervisor.rs	rs	829	5	1	2	3.2
451	done	core/layer0/ops/src/batch_query_primitive_parts/040-tests.rs	rs	814	5	1	2	3.2
452	done	core/layer0/ops/src/collector_content_kernel.rs	rs	810	5	1	2	3.2
453	done	core/layer0/ops/src/egress_gateway_kernel.rs	rs	810	5	1	2	3.2
454	done	core/layer0/ops/src/metakernel_parts/057-digital-dna-foundation.rs	rs	808	5	1	2	3.2
455	done	core/layer0/ops/src/conversation_eye_collector_kernel.rs	rs	800	5	1	2	3.2
456	done	core/layer0/ops/src/agency_plane.rs	rs	799	5	1	2	3.2
457	done	core/layer0/ops/src/dopamine_ambient.rs	rs	787	5	1	2	3.2
458	done	core/layer2/ops/src/public_api_catalog_parts/020-core-commands.rs	rs	779	5	1	2	3.2
459	done	core/layer0/ops/src/enterprise_hardening_parts/020-run-control.rs	rs	766	5	1	2	3.2
460	done	core/layer0/ops/src/perception_polish.rs	rs	760	5	1	2	3.2
461	done	core/layer0/ops/src/skills_plane_parts/080-run.rs	rs	760	5	1	2	3.2
462	done	core/layer0/ops/tests/v6_skills_batch10_integration.rs	rs	756	5	1	2	3.2
463	done	core/layer0/ops/src/workspace_file_search.rs	rs	749	5	1	2	3.2
464	done	core/layer0/ops/src/sdlc_change_control.rs	rs	748	5	1	2	3.2
465	done	core/layer0/ops/src/success_criteria_compiler_kernel.rs	rs	747	5	1	2	3.2
466	done	core/layer2/ops/src/p2p_gossip_seed.rs	rs	743	5	1	2	3.2
467	done	core/layer0/ops/src/moltstack_discover_collector_kernel.rs	rs	732	5	1	2	3.2
468	done	core/layer0/ops/src/session_command_discovery_kernel.rs	rs	730	5	1	2	3.2
469	done	core/layer0/ops/src/daemon_control_parts/030-start-dashboard-with-config.rs	rs	703	5	1	2	3.2
470	done	core/layer0/ops/src/dashboard_compat_api_parts/010-clean-text.rs	rs	703	5	1	2	3.2
471	done	core/layer0/ops/src/metakernel_parts/060-run.rs	rs	698	5	1	2	3.2
472	done	core/layer2/execution/src/decompose_parts/070-decompose-generates-micro-tasks.rs	rs	695	5	1	2	3.2
473	done	core/layer0/ops/src/dashboard_internal_search.rs	rs	691	5	1	2	3.2
474	done	core/layer0/ops/tests/v7_canyon_batch_integration.rs	rs	690	5	1	2	3.2
475	done	core/layer2/autonomy/src/ethical_reasoning.rs	rs	687	5	1	2	3.2
476	done	core/layer0/ops/src/command_list_kernel.rs	rs	685	5	1	2	3.2
477	done	core/layer0/ops/src/vbrowser_plane_parts/030-run-privacy-guard.rs	rs	683	5	1	2	3.2
478	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/130-part.rs	rs	682	5	1	2	3.2
479	done	core/layer0/ops/src/session_command_session_analytics_kernel.rs	rs	680	5	1	2	3.2
480	done	core/layer0/ops/src/rsi_ignition.rs	rs	674	5	1	2	3.2
481	done	core/layer0/ops/src/rag_cli.rs	rs	3	5	1	2	3.2
482	queued	core/layer0/ops/src/protheusctl_plane_shortcuts.rs	rs	659	5	1	2	3.2
483	done	core/layer0/ops/src/dashboard_compat_api_settings_ops.rs	rs	5	5	1	2	3.2
484	done	core/layer0/ops/tests/v6_vbrowser_batch12_integration.rs	rs	643	5	1	2	3.2
485	done	core/layer2/execution/src/autoscale_parts/130-parse-success-criteria-rows-output.rs	rs	633	5	1	2	3.2
486	done	core/layer2/ops/src/public_api_catalog_parts/010-core-utils.rs	rs	632	5	1	2	3.2
487	done	core/layer0/ops/src/mutation_provenance_kernel.rs	rs	3	5	1	2	3.2
488	done	core/layer0/ops/src/spine_parts/010-stable-hash.rs	rs	621	5	1	2	3.2
489	done	core/layer0/ops/src/bird_x_collector_kernel.rs	rs	612	5	1	2	3.2
490	done	core/layer0/ops/src/moltbook_hot_collector_kernel.rs	rs	610	5	1	2	3.2
491	done	core/layer0/ops/src/daemon_control_parts/010-print-json-line.rs	rs	2	5	1	2	3.2
492	done	core/layer0/ops/src/approval_gate_kernel.rs	rs	2	5	1	2	3.2
493	done	core/layer0/ops/tests/v7_canyon_batch2_integration.rs	rs	608	5	1	2	3.2
494	done	core/layer0/ops/src/dashboard_compat_api_parts/config_payload_tests_parts/010-init-git-repo.rs	rs	5	5	1	2	3.2
495	done	core/layer0/ops/src/local_state_digest_kernel.rs	rs	2	5	1	2	3.2
496	done	core/layer0/ops/src/command_permission_kernel.rs	rs	596	5	1	2	3.2
497	queued	core/layer2/execution/src/main.rs	rs	596	5	1	2	3.2
498	done	core/layer0/ops/tests/v8_blob_directive_batch23_integration.rs	rs	591	5	1	2	3.2
499	done	core/layer0/ops/src/baremetal_substrate.rs	rs	579	5	1	2	3.2
500	done	core/layer0/ops/src/autonomy_controller_parts/010-prelude-and-state.rs	rs	576	5	1	2	3.2
501	done	core/layer0/ops/tests/v6_flow_batch10_integration.rs	rs	571	5	1	2	3.2
502	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/140-part.rs	rs	570	5	1	2	3.2
503	queued	core/layer0/ops/src/autonomy_controller_parts/051-speculation-and-regression-tests.rs	rs	563	5	1	2	3.2
504	done	core/layer0/ops/src/identity_federation.rs	rs	558	5	1	2	3.2
505	done	core/layer0/ops/src/dashboard_compat_api_comms_store.rs	rs	5	5	1	2	3.2
506	queued	core/layer0/ops/src/benchmark_matrix_parts/010-usage.rs	rs	549	5	1	2	3.2
507	queued	core/layer0/ops/src/action_envelope_kernel.rs	rs	545	5	1	2	3.2
508	queued	core/layer0/ops/src/upgrade_lane_kernel.rs	rs	535	5	1	2	3.2
509	queued	core/layer2/execution/src/lib.rs	rs	532	5	1	2	3.2
510	queued	core/layer0/ops/src/duality_seed_parts/010-print-json-line.rs	rs	525	5	1	2	3.2
511	queued	core/layer0/ops/tests/v7_meta_lanes_integration.rs	rs	520	5	1	2	3.2
512	queued	core/layer0/ops/src/contract_lane_utils.rs	rs	519	5	1	2	3.2
513	queued	core/layer2/execution/src/importers.rs	rs	517	5	1	2	3.2
514	queued	core/layer0/ops/src/request_envelope_kernel.rs	rs	516	5	1	2	3.2
515	queued	core/layer0/ops/src/organism_layer_phase1.rs	rs	514	5	1	2	3.2
516	queued	core/layer0/ops/src/top50_roi_sweep_kernel.rs	rs	514	5	1	2	3.2
517	queued	core/layer0/ops/src/ab_lane_eval.rs	rs	512	5	1	2	3.2
518	queued	core/layer0/ops/src/reflex_store_kernel.rs	rs	511	5	1	2	3.2
519	queued	core/layer0/ops/tests/v6_model_network_batch20_integration.rs	rs	511	5	1	2	3.2
520	queued	core/layer0/ops/src/habit_store_kernel.rs	rs	509	5	1	2	3.2
521	done	core/layer0/ops/tests/v6_research_batch6_integration.rs	rs	508	5	1	2	3.2
522	done	core/layer0/ops/src/bird_x_collector_kernel_support.rs	rs	501	5	1	2	3.2
523	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/120-part.rs	rs	499	5	1	2	3.2
524	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/160-part.rs	rs	499	5	1	2	3.2
525	queued	core/layer0/ops/src/flow_plane_parts/020-playground-and-marketplace.rs	rs	499	5	1	2	3.2
526	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/010-part.rs	rs	498	5	1	2	3.2
527	queued	core/layer0/ops/src/autonomy_controller_parts/030-ephemeral-and-trunk.rs	rs	495	5	1	2	3.2
528	queued	core/layer0/ops/src/collab_plane_parts/050-run-continuity.rs	rs	495	5	1	2	3.2
529	done	core/layer0/ops/src/dashboard_compat_api_parts/set_config_payload_parts/080-part.rs	rs	494	5	1	2	3.2
